2004,Name2004            ,0,17,CS      
2005,Name2005            ,1,18,IS      
2006,Name2006            ,0,19,MA      
2007,Name2007            ,1,20,CS      
2008,Name2008            ,0,17,IS      
2009,Name2009            ,1,18,MA      
2010,Name2010            ,0,19,CS      
2011,Name2011            ,1,20,IS      
2012,Name2012            ,0,17,MA      
2013,Name2013            ,1,18,CS      
2014,Name2014            ,0,19,IS      
2015,Name2015            ,1,20,MA      
2016,Name2016            ,0,17,CS      
2017,Name2017            ,1,18,IS      
2018,Name2018            ,0,19,MA      
2019,Name2019            ,1,20,CS      
2020,Name2020            ,0,17,IS      
2021,Name2021            ,1,18,MA      
2022,Name2022            ,0,19,CS      
2023,Name2023            ,1,20,IS      
2024,Name2024            ,0,17,MA      
2025,Name2025            ,1,18,CS      
2026,Name2026            ,0,19,IS      
2027,Name2027            ,1,20,MA      
2028,Name2028            ,0,17,CS      
2029,Name2029            ,1,18,IS      
2030,Name2030            ,0,19,MA      
2031,Name2031            ,1,20,CS      
2032,Name2032            ,0,17,IS      
2033,Name2033            ,1,18,MA      
2034,Name2034            ,0,19,CS      
2035,Name2035            ,1,20,IS      
2036,Name2036            ,0,17,MA      
2037,Name2037            ,1,18,CS      
2038,Name2038            ,0,19,IS      
2039,Name2039            ,1,20,MA      
2040,Name2040            ,0,17,CS      
2041,Name2041            ,1,18,IS      
2042,Name2042            ,0,19,MA      
2043,Name2043            ,1,20,CS      
2044,Name2044            ,0,17,IS      
2045,Name2045            ,1,18,MA      
2046,Name2046            ,0,19,CS      
2047,Name2047            ,1,20,IS      
2048,Name2048            ,0,17,MA      
2049,Name2049            ,1,18,CS      
2050,Name2050            ,0,19,IS      
2051,Name2051            ,1,20,MA      
2052,Name2052            ,0,17,CS      
2053,Name2053            ,1,18,IS      
2054,Name2054            ,0,19,MA      
2055,Name2055            ,1,20,CS      
2056,Name2056            ,0,17,IS      
2057,Name2057            ,1,18,MA      
2058,Name2058            ,0,19,CS      
2059,Name2059            ,1,20,IS      
2060,Name2060            ,0,17,MA      
2061,Name2061            ,1,18,CS      
2062,Name2062            ,0,19,IS      
2063,Name2063            ,1,20,MA      
2064,Name2064            ,0,17,CS      
2065,Name2065            ,1,18,IS      
2066,Name2066            ,0,19,MA      
2067,Name2067            ,1,20,CS      
2068,Name2068            ,0,17,IS      
2069,Name2069            ,1,18,MA      
2070,Name2070            ,0,19,CS      
2071,Name2071            ,1,20,IS      
2072,Name2072            ,0,17,MA      
2073,Name2073            ,1,18,CS      
2074,Name2074            ,0,19,IS      
2075,Name2075            ,1,20,MA      
2076,Name2076            ,0,17,CS      
2077,Name2077            ,1,18,IS      
2078,Name2078            ,0,19,MA      
2079,Name2079            ,1,20,CS      
2080,Name2080            ,0,17,IS      
2081,Name2081            ,1,18,MA      
2082,Name2082            ,0,19,CS      
2083,Name2083            ,1,20,IS      
2084,Name2084            ,0,17,MA      
2085,Name2085            ,1,18,CS      
2086,Name2086            ,0,19,IS      
2087,Name2087            ,1,20,MA      
2088,Name2088            ,0,17,CS      
2089,Name2089            ,1,18,IS      
2090,Name2090            ,0,19,MA      
2091,Name2091            ,1,20,CS      
2092,Name2092            ,0,17,IS      
2093,Name2093            ,1,18,MA      
2094,Name2094            ,0,19,CS      
2095,Name2095            ,1,20,IS      
2096,Name2096            ,0,17,MA      
2097,Name2097            ,1,18,CS      
2098,Name2098            ,0,19,IS      
2099,Name2099            ,1,20,MA      
2100,Name2100            ,0,17,CS      
2101,Name2101            ,1,18,IS      
2102,Name2102            ,0,19,MA      
2103,Name2103            ,1,20,CS      
2104,Name2104            ,0,17,IS      
2105,Name2105            ,1,18,MA      
2106,Name2106            ,0,19,CS      
2107,Name2107            ,1,20,IS      
2108,Name2108            ,0,17,MA      
2109,Name2109            ,1,18,CS      
2110,Name2110            ,0,19,IS      
2111,Name2111            ,1,20,MA      
2112,Name2112            ,0,17,CS      
2113,Name2113            ,1,18,IS      
2114,Name2114            ,0,19,MA      
2115,Name2115            ,1,20,CS      
2116,Name2116            ,0,17,IS      
2117,Name2117            ,1,18,MA      
2118,Name2118            ,0,19,CS      
2119,Name2119            ,1,20,IS      
2120,Name2120            ,0,17,MA      
2121,Name2121            ,1,18,CS      
2122,Name2122            ,0,19,IS      
2123,Name2123            ,1,20,MA      
2124,Name2124            ,0,17,CS      
2125,Name2125            ,1,18,IS      
2126,Name2126            ,0,19,MA      
2127,Name2127            ,1,20,CS      
2128,Name2128            ,0,17,IS      
2129,Name2129            ,1,18,MA      
2130,Name2130            ,0,19,CS      
2131,Name2131            ,1,20,IS      
2132,Name2132            ,0,17,MA      
2133,Name2133            ,1,18,CS      
2134,Name2134            ,0,19,IS      
2135,Name2135            ,1,20,MA      
2136,Name2136            ,0,17,CS      
2137,Name2137            ,1,18,IS      
2138,Name2138            ,0,19,MA      
2139,Name2139            ,1,20,CS      
2140,Name2140            ,0,17,IS      
2141,Name2141            ,1,18,MA      
2142,Name2142            ,0,19,CS      
2143,Name2143            ,1,20,IS      
2144,Name2144            ,0,17,MA      
2145,Name2145            ,1,18,CS      
2146,Name2146            ,0,19,IS      
2147,Name2147            ,1,20,MA      
2148,Name2148            ,0,17,CS      
2149,Name2149            ,1,18,IS      
2150,Name2150            ,0,19,MA      
2151,Name2151            ,1,20,CS      
2152,Name2152            ,0,17,IS      
2153,Name2153            ,1,18,MA      
2154,Name2154            ,0,19,CS      
2155,Name2155            ,1,20,IS      
2156,Name2156            ,0,17,MA      
2157,Name2157            ,1,18,CS      
2158,Name2158            ,0,19,IS      
2159,Name2159            ,1,20,MA      
2160,Name2160            ,0,17,CS      
2161,Name2161            ,1,18,IS      
2162,Name2162            ,0,19,MA      
2163,Name2163            ,1,20,CS      
2164,Name2164            ,0,17,IS      
2165,Name2165            ,1,18,MA      
2166,Name2166            ,0,19,CS      
2167,Name2167            ,1,20,IS      
2168,Name2168            ,0,17,MA      
2169,Name2169            ,1,18,CS      
2170,Name2170            ,0,19,IS      
2171,Name2171            ,1,20,MA      
2172,Name2172            ,0,17,CS      
2173,Name2173            ,1,18,IS      
2174,Name2174            ,0,19,MA      
2175,Name2175            ,1,20,CS      
2176,Name2176            ,0,17,IS      
2177,Name2177            ,1,18,MA      
2178,Name2178            ,0,19,CS      
2179,Name2179            ,1,20,IS      
2180,Name2180            ,0,17,MA      
2181,Name2181            ,1,18,CS      
2182,Name2182            ,0,19,IS      
2183,Name2183            ,1,20,MA      
2184,Name2184            ,0,17,CS      
2185,Name2185            ,1,18,IS      
2186,Name2186            ,0,19,MA      
2187,Name2187            ,1,20,CS      
2188,Name2188            ,0,17,IS      
2189,Name2189            ,1,18,MA      
2190,Name2190            ,0,19,CS      
2191,Name2191            ,1,20,IS      
2192,Name2192            ,0,17,MA      
2193,Name2193            ,1,18,CS      
2194,Name2194            ,0,19,IS      
2195,Name2195            ,1,20,MA      
2196,Name2196            ,0,17,CS      
2197,Name2197            ,1,18,IS      
2198,Name2198            ,0,19,MA      
2199,Name2199            ,1,20,CS      
2200,Name2200            ,0,17,IS      
2201,Name2201            ,1,18,MA      
2202,Name2202            ,0,19,CS      
2203,Name2203            ,1,20,IS      
2204,Name2204            ,0,17,MA      
2205,Name2205            ,1,18,CS      
2206,Name2206            ,0,19,IS      
2207,Name2207            ,1,20,MA      
2208,Name2208            ,0,17,CS      
2209,Name2209            ,1,18,IS      
2210,Name2210            ,0,19,MA      
2211,Name2211            ,1,20,CS      
2212,Name2212            ,0,17,IS      
2213,Name2213            ,1,18,MA      
2214,Name2214            ,0,19,CS      
2215,Name2215            ,1,20,IS      
2216,Name2216            ,0,17,MA      
2217,Name2217            ,1,18,CS      
2218,Name2218            ,0,19,IS      
2219,Name2219            ,1,20,MA      
2220,Name2220            ,0,17,CS      
2221,Name2221            ,1,18,IS      
2222,Name2222            ,0,19,MA      
2223,Name2223            ,1,20,CS      
2224,Name2224            ,0,17,IS      
2225,Name2225            ,1,18,MA      
2226,Name2226            ,0,19,CS      
2227,Name2227            ,1,20,IS      
2228,Name2228            ,0,17,MA      
2229,Name2229            ,1,18,CS      
2230,Name2230            ,0,19,IS      
2231,Name2231            ,1,20,MA      
2232,Name2232            ,0,17,CS      
2233,Name2233            ,1,18,IS      
2234,Name2234            ,0,19,MA      
2235,Name2235            ,1,20,CS      
2236,Name2236            ,0,17,IS      
2237,Name2237            ,1,18,MA      
2238,Name2238            ,0,19,CS      
2239,Name2239            ,1,20,IS      
2240,Name2240            ,0,17,MA      
2241,Name2241            ,1,18,CS      
2242,Name2242            ,0,19,IS      
2243,Name2243            ,1,20,MA      
2244,Name2244            ,0,17,CS      
2245,Name2245            ,1,18,IS      
2246,Name2246            ,0,19,MA      
2247,Name2247            ,1,20,CS      
2248,Name2248            ,0,17,IS      
2249,Name2249            ,1,18,MA      
2250,Name2250            ,0,19,CS      
2251,Name2251            ,1,20,IS      
2252,Name2252            ,0,17,MA      
2253,Name2253            ,1,18,CS      
2254,Name2254            ,0,19,IS      
2255,Name2255            ,1,20,MA      
2256,Name2256            ,0,17,CS      
2257,Name2257            ,1,18,IS      
2258,Name2258            ,0,19,MA      
2259,Name2259            ,1,20,CS      
2260,Name2260            ,0,17,IS      
2261,Name2261            ,1,18,MA      
2262,Name2262            ,0,19,CS      
2263,Name2263            ,1,20,IS      
2264,Name2264            ,0,17,MA      
2265,Name2265            ,1,18,CS      
2266,Name2266            ,0,19,IS      
2267,Name2267            ,1,20,MA      
2268,Name2268            ,0,17,CS      
2269,Name2269            ,1,18,IS      
2270,Name2270            ,0,19,MA      
2271,Name2271            ,1,20,CS      
2272,Name2272            ,0,17,IS      
2273,Name2273            ,1,18,MA      
2274,Name2274            ,0,19,CS      
2275,Name2275            ,1,20,IS      
2276,Name2276            ,0,17,MA      
2277,Name2277            ,1,18,CS      
2278,Name2278            ,0,19,IS      
2279,Name2279            ,1,20,MA      
2280,Name2280            ,0,17,CS      
2281,Name2281            ,1,18,IS      
2282,Name2282            ,0,19,MA      
2283,Name2283            ,1,20,CS      
2284,Name2284            ,0,17,IS      
2285,Name2285            ,1,18,MA      
2286,Name2286            ,0,19,CS      
2287,Name2287            ,1,20,IS      
2288,Name2288            ,0,17,MA      
2289,Name2289            ,1,18,CS      
2290,Name2290            ,0,19,IS      
2291,Name2291            ,1,20,MA      
2292,Name2292            ,0,17,CS      
2293,Name2293            ,1,18,IS      
2294,Name2294            ,0,19,MA      
2295,Name2295            ,1,20,CS      
2296,Name2296            ,0,17,IS      
2297,Name2297            ,1,18,MA      
2298,Name2298            ,0,19,CS      
2299,Name2299            ,1,20,IS      
2300,Name2300            ,0,17,MA      
2301,Name2301            ,1,18,CS      
2302,Name2302            ,0,19,IS      
2303,Name2303            ,1,20,MA      
2304,Name2304            ,0,17,CS      
2305,Name2305            ,1,18,IS      
2306,Name2306            ,0,19,MA      
2307,Name2307            ,1,20,CS      
2308,Name2308            ,0,17,IS      
2309,Name2309            ,1,18,MA      
2310,Name2310            ,0,19,CS      
2311,Name2311            ,1,20,IS      
2312,Name2312            ,0,17,MA      
2313,Name2313            ,1,18,CS      
2314,Name2314            ,0,19,IS      
2315,Name2315            ,1,20,MA      
2316,Name2316            ,0,17,CS      
2317,Name2317            ,1,18,IS      
2318,Name2318            ,0,19,MA      
2319,Name2319            ,1,20,CS      
2320,Name2320            ,0,17,IS      
2321,Name2321            ,1,18,MA      
2322,Name2322            ,0,19,CS      
2323,Name2323            ,1,20,IS      
2324,Name2324            ,0,17,MA      
2325,Name2325            ,1,18,CS      
2326,Name2326            ,0,19,IS      
2327,Name2327            ,1,20,MA      
2328,Name2328            ,0,17,CS      
2329,Name2329            ,1,18,IS      
2330,Name2330            ,0,19,MA      
2331,Name2331            ,1,20,CS      
2332,Name2332            ,0,17,IS      
2333,Name2333            ,1,18,MA      
2334,Name2334            ,0,19,CS      
2335,Name2335            ,1,20,IS      
2336,Name2336            ,0,17,MA      
2337,Name2337            ,1,18,CS      
2338,Name2338            ,0,19,IS      
2339,Name2339            ,1,20,MA      
2340,Name2340            ,0,17,CS      
2341,Name2341            ,1,18,IS      
2342,Name2342            ,0,19,MA      
2343,Name2343            ,1,20,CS      
2344,Name2344            ,0,17,IS      
2345,Name2345            ,1,18,MA      
2346,Name2346            ,0,19,CS      
2347,Name2347            ,1,20,IS      
2348,Name2348            ,0,17,MA      
2349,Name2349            ,1,18,CS      
2350,Name2350            ,0,19,IS      
2351,Name2351            ,1,20,MA      
2352,Name2352            ,0,17,CS      
2353,Name2353            ,1,18,IS      
2354,Name2354            ,0,19,MA      
2355,Name2355            ,1,20,CS      
2356,Name2356            ,0,17,IS      
2357,Name2357            ,1,18,MA      
2358,Name2358            ,0,19,CS      
2359,Name2359            ,1,20,IS      
2360,Name2360            ,0,17,MA      
2361,Name2361            ,1,18,CS      
2362,Name2362            ,0,19,IS      
2363,Name2363            ,1,20,MA      
2364,Name2364            ,0,17,CS      
2365,Name2365            ,1,18,IS      
2366,Name2366            ,0,19,MA      
2367,Name2367            ,1,20,CS      
2368,Name2368            ,0,17,IS      
2369,Name2369            ,1,18,MA      
2370,Name2370            ,0,19,CS      
2371,Name2371            ,1,20,IS      
2372,Name2372            ,0,17,MA      
2373,Name2373            ,1,18,CS      
2374,Name2374            ,0,19,IS      
2375,Name2375            ,1,20,MA      
2376,Name2376            ,0,17,CS      
2377,Name2377            ,1,18,IS      
2378,Name2378            ,0,19,MA      
2379,Name2379            ,1,20,CS      
2380,Name2380            ,0,17,IS      
2381,Name2381            ,1,18,MA      
2382,Name2382            ,0,19,CS      
2383,Name2383            ,1,20,IS      
2384,Name2384            ,0,17,MA      
2385,Name2385            ,1,18,CS      
2386,Name2386            ,0,19,IS      
2387,Name2387            ,1,20,MA      
2388,Name2388            ,0,17,CS      
2389,Name2389            ,1,18,IS      
2390,Name2390            ,0,19,MA      
2391,Name2391            ,1,20,CS      
2392,Name2392            ,0,17,IS      
2393,Name2393            ,1,18,MA      
2394,Name2394            ,0,19,CS      
2395,Name2395            ,1,20,IS      
2396,Name2396            ,0,17,MA      
2397,Name2397            ,1,18,CS      
2398,Name2398            ,0,19,IS      
2399,Name2399            ,1,20,MA      
2400,Name2400            ,0,17,CS      
2401,Name2401            ,1,18,IS      
2402,Name2402            ,0,19,MA      
2403,Name2403            ,1,20,CS      
2404,Name2404            ,0,17,IS      
2405,Name2405            ,1,18,MA      
2406,Name2406            ,0,19,CS      
2407,Name2407            ,1,20,IS      
2408,Name2408            ,0,17,MA      
2409,Name2409            ,1,18,CS      
2410,Name2410            ,0,19,IS      
2411,Name2411            ,1,20,MA      
2412,Name2412            ,0,17,CS      
2413,Name2413            ,1,18,IS      
2414,Name2414            ,0,19,MA      
2415,Name2415            ,1,20,CS      
2416,Name2416            ,0,17,IS      
2417,Name2417            ,1,18,MA      
2418,Name2418            ,0,19,CS      
2419,Name2419            ,1,20,IS      
2420,Name2420            ,0,17,MA      
2421,Name2421            ,1,18,CS      
2422,Name2422            ,0,19,IS      
2423,Name2423            ,1,20,MA      
2424,Name2424            ,0,17,CS      
2425,Name2425            ,1,18,IS      
2426,Name2426            ,0,19,MA      
2427,Name2427            ,1,20,CS      
2428,Name2428            ,0,17,IS      
2429,Name2429            ,1,18,MA      
2430,Name2430            ,0,19,CS      
2431,Name2431            ,1,20,IS      
2432,Name2432            ,0,17,MA      
2433,Name2433            ,1,18,CS      
2434,Name2434            ,0,19,IS      
2435,Name2435            ,1,20,MA      
2436,Name2436            ,0,17,CS      
2437,Name2437            ,1,18,IS      
2438,Name2438            ,0,19,MA      
2439,Name2439            ,1,20,CS      
2440,Name2440            ,0,17,IS      
2441,Name2441            ,1,18,MA      
2442,Name2442            ,0,19,CS      
2443,Name2443            ,1,20,IS      
2444,Name2444            ,0,17,MA      
2445,Name2445            ,1,18,CS      
2446,Name2446            ,0,19,IS      
2447,Name2447            ,1,20,MA      
2448,Name2448            ,0,17,CS      
2449,Name2449            ,1,18,IS      
2450,Name2450            ,0,19,MA      
2451,Name2451            ,1,20,CS      
2452,Name2452            ,0,17,IS      
2453,Name2453            ,1,18,MA      
2454,Name2454            ,0,19,CS      
2455,Name2455            ,1,20,IS      
2456,Name2456            ,0,17,MA      
2457,Name2457            ,1,18,CS      
2458,Name2458            ,0,19,IS      
2459,Name2459            ,1,20,MA      
2460,Name2460            ,0,17,CS      
2461,Name2461            ,1,18,IS      
2462,Name2462            ,0,19,MA      
2463,Name2463            ,1,20,CS      
2464,Name2464            ,0,17,IS      
2465,Name2465            ,1,18,MA      
2466,Name2466            ,0,19,CS      
2467,Name2467            ,1,20,IS      
2468,Name2468            ,0,17,MA      
2469,Name2469            ,1,18,CS      
2470,Name2470            ,0,19,IS      
2471,Name2471            ,1,20,MA      
2472,Name2472            ,0,17,CS      
2473,Name2473            ,1,18,IS      
2474,Name2474            ,0,19,MA      
2475,Name2475            ,1,20,CS      
2476,Name2476            ,0,17,IS      
2477,Name2477            ,1,18,MA      
2478,Name2478            ,0,19,CS      
2479,Name2479            ,1,20,IS      
2480,Name2480            ,0,17,MA      
2481,Name2481            ,1,18,CS      
2482,Name2482            ,0,19,IS      
2483,Name2483            ,1,20,MA      
2484,Name2484            ,0,17,CS      
2485,Name2485            ,1,18,IS      
2486,Name2486            ,0,19,MA      
2487,Name2487            ,1,20,CS      
2488,Name2488            ,0,17,IS      
2489,Name2489            ,1,18,MA      
2490,Name2490            ,0,19,CS      
2491,Name2491            ,1,20,IS      
2492,Name2492            ,0,17,MA      
2493,Name2493            ,1,18,CS      
2494,Name2494            ,0,19,IS      
2495,Name2495            ,1,20,MA      
2496,Name2496            ,0,17,CS      
2497,Name2497            ,1,18,IS      
2498,Name2498            ,0,19,MA      
2499,Name2499            ,1,20,CS      
2500,Name2500            ,0,17,IS      
2501,Name2501            ,1,18,MA      
2502,Name2502            ,0,19,CS      
2503,Name2503            ,1,20,IS      
2504,Name2504            ,0,17,MA      
2505,Name2505            ,1,18,CS      
2506,Name2506            ,0,19,IS      
2507,Name2507            ,1,20,MA      
2508,Name2508            ,0,17,CS      
2509,Name2509            ,1,18,IS      
2510,Name2510            ,0,19,MA      
2511,Name2511            ,1,20,CS      
2512,Name2512            ,0,17,IS      
2513,Name2513            ,1,18,MA      
2514,Name2514            ,0,19,CS      
2515,Name2515            ,1,20,IS      
2516,Name2516            ,0,17,MA      
2517,Name2517            ,1,18,CS      
2518,Name2518            ,0,19,IS      
2519,Name2519            ,1,20,MA      
2520,Name2520            ,0,17,CS      
2521,Name2521            ,1,18,IS      
2522,Name2522            ,0,19,MA      
2523,Name2523            ,1,20,CS      
2524,Name2524            ,0,17,IS      
2525,Name2525            ,1,18,MA      
2526,Name2526            ,0,19,CS      
2527,Name2527            ,1,20,IS      
2528,Name2528            ,0,17,MA      
2529,Name2529            ,1,18,CS      
2530,Name2530            ,0,19,IS      
2531,Name2531            ,1,20,MA      
2532,Name2532            ,0,17,CS      
2533,Name2533            ,1,18,IS      
2534,Name2534            ,0,19,MA      
2535,Name2535            ,1,20,CS      
2536,Name2536            ,0,17,IS      
2537,Name2537            ,1,18,MA      
2538,Name2538            ,0,19,CS      
2539,Name2539            ,1,20,IS      
2540,Name2540            ,0,17,MA      
2541,Name2541            ,1,18,CS      
2542,Name2542            ,0,19,IS      
2543,Name2543            ,1,20,MA      
2544,Name2544            ,0,17,CS      
2545,Name2545            ,1,18,IS      
2546,Name2546            ,0,19,MA      
2547,Name2547            ,1,20,CS      
2548,Name2548            ,0,17,IS      
2549,Name2549            ,1,18,MA      
2550,Name2550            ,0,19,CS      
2551,Name2551            ,1,20,IS      
2552,Name2552            ,0,17,MA      
2553,Name2553            ,1,18,CS      
2554,Name2554            ,0,19,IS      
2555,Name2555            ,1,20,MA      
2556,Name2556            ,0,17,CS      
2557,Name2557            ,1,18,IS      
2558,Name2558            ,0,19,MA      
2559,Name2559            ,1,20,CS      
2560,Name2560            ,0,17,IS      
2561,Name2561            ,1,18,MA      
2562,Name2562            ,0,19,CS      
2563,Name2563            ,1,20,IS      
2564,Name2564            ,0,17,MA      
2565,Name2565            ,1,18,CS      
2566,Name2566            ,0,19,IS      
2567,Name2567            ,1,20,MA      
2568,Name2568            ,0,17,CS      
2569,Name2569            ,1,18,IS      
2570,Name2570            ,0,19,MA      
2571,Name2571            ,1,20,CS      
2572,Name2572            ,0,17,IS      
2573,Name2573            ,1,18,MA      
2574,Name2574            ,0,19,CS      
2575,Name2575            ,1,20,IS      
2576,Name2576            ,0,17,MA      
2577,Name2577            ,1,18,CS      
2578,Name2578            ,0,19,IS      
2579,Name2579            ,1,20,MA      
2580,Name2580            ,0,17,CS      
2581,Name2581            ,1,18,IS      
2582,Name2582            ,0,19,MA      
2583,Name2583            ,1,20,CS      
2584,Name2584            ,0,17,IS      
2585,Name2585            ,1,18,MA      
2586,Name2586            ,0,19,CS      
2587,Name2587            ,1,20,IS      
2588,Name2588            ,0,17,MA      
2589,Name2589            ,1,18,CS      
2590,Name2590            ,0,19,IS      
2591,Name2591            ,1,20,MA      
2592,Name2592            ,0,17,CS      
2593,Name2593            ,1,18,IS      
2594,Name2594            ,0,19,MA      
2595,Name2595            ,1,20,CS      
2596,Name2596            ,0,17,IS      
2597,Name2597            ,1,18,MA      
2598,Name2598            ,0,19,CS      
2599,Name2599            ,1,20,IS      
2600,Name2600            ,0,17,MA      
2601,Name2601            ,1,18,CS      
2602,Name2602            ,0,19,IS      
2603,Name2603            ,1,20,MA      
2604,Name2604            ,0,17,CS      
2605,Name2605            ,1,18,IS      
2606,Name2606            ,0,19,MA      
2607,Name2607            ,1,20,CS      
2608,Name2608            ,0,17,IS      
2609,Name2609            ,1,18,MA      
2610,Name2610            ,0,19,CS      
2611,Name2611            ,1,20,IS      
2612,Name2612            ,0,17,MA      
2613,Name2613            ,1,18,CS      
2614,Name2614            ,0,19,IS      
2615,Name2615            ,1,20,MA      
2616,Name2616            ,0,17,CS      
2617,Name2617            ,1,18,IS      
2618,Name2618            ,0,19,MA      
2619,Name2619            ,1,20,CS      
2620,Name2620            ,0,17,IS      
2621,Name2621            ,1,18,MA      
2622,Name2622            ,0,19,CS      
2623,Name2623            ,1,20,IS      
2624,Name2624            ,0,17,MA      
2625,Name2625            ,1,18,CS      
2626,Name2626            ,0,19,IS      
2627,Name2627            ,1,20,MA      
2628,Name2628            ,0,17,CS      
2629,Name2629            ,1,18,IS      
2630,Name2630            ,0,19,MA      
2631,Name2631            ,1,20,CS      
2632,Name2632            ,0,17,IS      
2633,Name2633            ,1,18,MA      
2634,Name2634            ,0,19,CS      
2635,Name2635            ,1,20,IS      
2636,Name2636            ,0,17,MA      
2637,Name2637            ,1,18,CS      
2638,Name2638            ,0,19,IS      
2639,Name2639            ,1,20,MA      
2640,Name2640            ,0,17,CS      
2641,Name2641            ,1,18,IS      
2642,Name2642            ,0,19,MA      
2643,Name2643            ,1,20,CS      
2644,Name2644            ,0,17,IS      
2645,Name2645            ,1,18,MA      
2646,Name2646            ,0,19,CS      
2647,Name2647            ,1,20,IS      
2648,Name2648            ,0,17,MA      
2649,Name2649            ,1,18,CS      
2650,Name2650            ,0,19,IS      
2651,Name2651            ,1,20,MA      
2652,Name2652            ,0,17,CS      
2653,Name2653            ,1,18,IS      
2654,Name2654            ,0,19,MA      
2655,Name2655            ,1,20,CS      
2656,Name2656            ,0,17,IS      
2657,Name2657            ,1,18,MA      
2658,Name2658            ,0,19,CS      
2659,Name2659            ,1,20,IS      
2660,Name2660            ,0,17,MA      
2661,Name2661            ,1,18,CS      
2662,Name2662            ,0,19,IS      
2663,Name2663            ,1,20,MA      
2664,Name2664            ,0,17,CS      
2665,Name2665            ,1,18,IS      
2666,Name2666            ,0,19,MA      
2667,Name2667            ,1,20,CS      
2668,Name2668            ,0,17,IS      
2669,Name2669            ,1,18,MA      
2670,Name2670            ,0,19,CS      
2671,Name2671            ,1,20,IS      
2672,Name2672            ,0,17,MA      
2673,Name2673            ,1,18,CS      
2674,Name2674            ,0,19,IS      
2675,Name2675            ,1,20,MA      
2676,Name2676            ,0,17,CS      
2677,Name2677            ,1,18,IS      
2678,Name2678            ,0,19,MA      
2679,Name2679            ,1,20,CS      
2680,Name2680            ,0,17,IS      
2681,Name2681            ,1,18,MA      
2682,Name2682            ,0,19,CS      
2683,Name2683            ,1,20,IS      
2684,Name2684            ,0,17,MA      
2685,Name2685            ,1,18,CS      
2686,Name2686            ,0,19,IS      
2687,Name2687            ,1,20,MA      
2688,Name2688            ,0,17,CS      
2689,Name2689            ,1,18,IS      
2690,Name2690            ,0,19,MA      
2691,Name2691            ,1,20,CS      
2692,Name2692            ,0,17,IS      
2693,Name2693            ,1,18,MA      
2694,Name2694            ,0,19,CS      
2695,Name2695            ,1,20,IS      
2696,Name2696            ,0,17,MA      
2697,Name2697            ,1,18,CS      
2698,Name2698            ,0,19,IS      
2699,Name2699            ,1,20,MA      
2700,Name2700            ,0,17,CS      
2701,Name2701            ,1,18,IS      
2702,Name2702            ,0,19,MA      
2703,Name2703            ,1,20,CS      
2704,Name2704            ,0,17,IS      
2705,Name2705            ,1,18,MA      
2706,Name2706            ,0,19,CS      
2707,Name2707            ,1,20,IS      
2708,Name2708            ,0,17,MA      
2709,Name2709            ,1,18,CS      
2710,Name2710            ,0,19,IS      
2711,Name2711            ,1,20,MA      
2712,Name2712            ,0,17,CS      
2713,Name2713            ,1,18,IS      
2714,Name2714            ,0,19,MA      
2715,Name2715            ,1,20,CS      
2716,Name2716            ,0,17,IS      
2717,Name2717            ,1,18,MA      
2718,Name2718            ,0,19,CS      
2719,Name2719            ,1,20,IS      
2720,Name2720            ,0,17,MA      
2721,Name2721            ,1,18,CS      
2722,Name2722            ,0,19,IS      
2723,Name2723            ,1,20,MA      
2724,Name2724            ,0,17,CS      
2725,Name2725            ,1,18,IS      
2726,Name2726            ,0,19,MA      
2727,Name2727            ,1,20,CS      
2728,Name2728            ,0,17,IS      
2729,Name2729            ,1,18,MA      
2730,Name2730            ,0,19,CS      
2731,Name2731            ,1,20,IS      
2732,Name2732            ,0,17,MA      
2733,Name2733            ,1,18,CS      
2734,Name2734            ,0,19,IS      
2735,Name2735            ,1,20,MA      
2736,Name2736            ,0,17,CS      
2737,Name2737            ,1,18,IS      
2738,Name2738            ,0,19,MA      
2739,Name2739            ,1,20,CS      
2740,Name2740            ,0,17,IS      
2741,Name2741            ,1,18,MA      
2742,Name2742            ,0,19,CS      
2743,Name2743            ,1,20,IS      
2744,Name2744            ,0,17,MA      
2745,Name2745            ,1,18,CS      
2746,Name2746            ,0,19,IS      
2747,Name2747            ,1,20,MA      
2748,Name2748            ,0,17,CS      
2749,Name2749            ,1,18,IS      
2750,Name2750            ,0,19,MA      
2751,Name2751            ,1,20,CS      
2752,Name2752            ,0,17,IS      
2753,Name2753            ,1,18,MA      
2754,Name2754            ,0,19,CS      
2755,Name2755            ,1,20,IS      
2756,Name2756            ,0,17,MA      
2757,Name2757            ,1,18,CS      
2758,Name2758            ,0,19,IS      
2759,Name2759            ,1,20,MA      
2760,Name2760            ,0,17,CS      
2761,Name2761            ,1,18,IS      
2762,Name2762            ,0,19,MA      
2763,Name2763            ,1,20,CS      
2764,Name2764            ,0,17,IS      
2765,Name2765            ,1,18,MA      
2766,Name2766            ,0,19,CS      
2767,Name2767            ,1,20,IS      
2768,Name2768            ,0,17,MA      
2769,Name2769            ,1,18,CS      
2770,Name2770            ,0,19,IS      
2771,Name2771            ,1,20,MA      
2772,Name2772            ,0,17,CS      
2773,Name2773            ,1,18,IS      
2774,Name2774            ,0,19,MA      
2775,Name2775            ,1,20,CS      
2776,Name2776            ,0,17,IS      
2777,Name2777            ,1,18,MA      
2778,Name2778            ,0,19,CS      
2779,Name2779            ,1,20,IS      
2780,Name2780            ,0,17,MA      
